ID,Key,Type,Value,Year
2569,499,IPC,1,2014
2569,501,IPC,1,2014
2569,34,IPC,1,2014
2977,307,IPC,1,2014
2977,147,IPC,1,2014
2977,148,IPC,1,2014
2977,149,IPC,1,2014
2977,336,IPC,1,2014
328,143,IPC,10,2014
328,149,IPC,10,2014
328,283,IPC,10,2014
328,147,IPC,8,2014
328,188,IPC,7,2014
328,151,IPC,3,2014
297,143,IPC,1,2014
297,283,IPC,1,2014
297,149,IPC,1,2014
480,324,IPC,1,2014
480,435,IPC,1,2014
480,436,IPC,1,2014
480,452,IPC,1,2014
480,307,IPC,1,2014
480,353,IPC,2,2014
480,188,IPC,1,2014
480,504,IPC,1,2014
480,144,IPC,1,2014
480,341,IPC,1,2014
480,342,IPC,1,2014
480,147,IPC,1,2014
480,148,IPC,1,2014
480,323,IPC,1,2014
480,427,IPC,1,2014
480,479,IPC,1,2014
480,321,IPC,1,2014
480,509,IPC,1,2014
2763,188,IPC,1,2014
2763,296,IPC,1,2014
2763,298,IPC,1,2014
2763,34,IPC,1,2014
5156,332,IPC,1,2014
5156,506,IPC,1,2014
5156,147,IPC,3,2014
5156,323,IPC,3,2014
5156,143,IPC,2,2014
5156,427,IPC,2,2014
5156,353,IPC,2,2014
5156,341,IPC,2,2014
5156,188,IPC,1,2014
5156,342,IPC,1,2014
5156,186,IPC,1,2014
5156,500,IPC,1,2014
5156,148,IPC,1,2014
5156,504,IPC,1,2014
5156,114,IPC,1,2014
5156,117,IPC,1,2014
5156,149,IPC,1,2014
4152,420,IPC,1,2014
4152,406,IPC,1,2014
4152,409,IPC,1,2014
4152,467,IPC,1,2014
4152,468,IPC,1,2014
4152,474,IPC,1,2014
4152,34,IPC,3,2014
4152,341,IPC,2,2014
4152,323,IPC,2,2014
4152,342,IPC,1,2014
4152,504,IPC,1,2014
4152,188,IPC,1,2014
4152,471,IPC,1,2014
4152,120,IPC,1,2014
4231,420,IPC,3,2014
4231,406,IPC,1,2014
4231,120,IPC,1,2014
920,143,IPC,2,2014
920,341,IPC,2,2014
5822,141,IPC,1,2014
5822,341,IPC,1,2014
943,406,IPC,2,2014
943,143,IPC,1,2014
943,341,IPC,1,2014
943,42,IPC,1,2014
943,427,IPC,1,2014
943,336,IPC,1,2014
943,117,IPC,1,2014
943,504,IPC,1,2014
943,500,IPC,1,2014
7063,500,IPC,1,2014
331,143,IPC,1,2014
331,147,IPC,1,2014
331,149,IPC,1,2014
331,188,IPC,1,2014
331,283,IPC,1,2014
4019,379,IPC,1,2014
4019,147,IPC,1,2014
4019,148,IPC,1,2014
4019,149,IPC,1,2014
4019,447,IPC,1,2014
4019,353,IPC,1,2014
4019,427,IPC,1,2014
1991,506,IPC,1,2014
1991,409,IPC,1,2014
1991,420,IPC,1,2014
1991,143,IPC,1,2014
1991,147,IPC,1,2014
1991,504,IPC,1,2014
1991,341,IPC,1,2014
1991,149,IPC,1,2014
1991,120,IPC,1,2014
1991,403,IPC,1,2014
1854,457,IPC,1,2014
1854,451,IPC,1,2014
1854,323,IPC,1,2014
2472,186,IPC,1,2014
2472,353,IPC,1,2014
4811,420,IPC,1,2014
4811,467,IPC,1,2014
4811,468,IPC,1,2014
4811,201,IPC,1,2014
4811,138,IPC,1,2014
4811,120,IPC,1,2014
4811,34,IPC,1,2014
4811,323,IPC,1,2014
3327,332,IPC,1,2014
3327,333,IPC,1,2014
3327,143,IPC,5,2014
3327,341,IPC,3,2014
3327,323,IPC,2,2014
3327,448,IPC,1,2014
3327,504,IPC,1,2014
3327,353,IPC,1,2014
3327,147,IPC,1,2014
3327,148,IPC,1,2014
3327,336,IPC,1,2014
3327,337,IPC,1,2014
3344,341,IPC,1,2014
3344,499,IPC,1,2014
3344,500,IPC,1,2014
1739,406,IPC,1,2014
1739,420,IPC,1,2014
844,506,IPC,1,2014
844,143,IPC,2,2014
844,147,IPC,2,2014
844,341,IPC,1,2014
844,504,IPC,1,2014
844,427,IPC,1,2014
844,109,IPC,1,2014
844,188,IPC,1,2014
844,149,IPC,1,2014
1283,506,IPC,1,2014
7502,406,IPC,1,2014
7502,420,IPC,1,2014
7502,363,IPC,1,2014
7502,341,IPC,1,2014
7502,147,IPC,1,2014
7502,188,IPC,1,2014
3510,171,IPC,1,2014
3510,188,IPC,1,2014
5619,143,IPC,1,2014
5619,341,IPC,1,2014
2659,505,IPC,2,2014
2659,153,IPC,1,2014
2659,384,IPC,1,2014
2659,307,IPC,1,2014
2659,379,IPC,1,2014
2659,188,IPC,3,2014
2659,341,IPC,3,2014
2659,323,IPC,2,2014
2659,147,IPC,2,2014
2659,148,IPC,2,2014
2659,149,IPC,2,2014
2659,504,IPC,1,2014
2659,337,IPC,1,2014
2659,34,IPC,1,2014
2659,150,IPC,1,2014
2659,151,IPC,1,2014
2659,152,IPC,1,2014
2659,157,IPC,1,2014
2659,160,IPC,1,2014
1154,506,IPC,1,2014
1154,341,IPC,1,2014
1154,353,IPC,1,2014
1154,427,IPC,1,2014
1154,294,IPC,1,2014
1154,34,IPC,1,2014
1154,143,IPC,1,2014
1154,283,IPC,1,2014
1154,149,IPC,1,2014
3628,452,IPC,1,2014
3628,456,IPC,1,2014
3628,511,IPC,1,2014
3628,506,IPC,1,2014
3628,376,IPC,1,2014
3628,324,IPC,1,2014
3628,354,IPC,1,2014
3628,384,IPC,1,2014
3628,34,IPC,2,2014
3628,153,IPC,1,2014
3628,157,IPC,1,2014
3628,143,IPC,1,2014
3628,147,IPC,1,2014
3628,160,IPC,1,2014
3628,323,IPC,1,2014
3628,504,IPC,1,2014
5855,147,IPC,2,2014
5855,149,IPC,2,2014
5855,353,IPC,2,2014
5855,504,IPC,2,2014
5855,143,IPC,2,2014
5855,146,IPC,1,2014
5855,341,IPC,1,2014
696,307,IPC,2,2014
696,324,IPC,1,2014
696,201,IPC,1,2014
696,302,IPC,1,2014
696,143,IPC,2,2014
696,147,IPC,2,2014
696,120,IPC,2,2014
696,109,IPC,2,2014
696,148,IPC,1,2014
696,149,IPC,1,2014
696,323,IPC,1,2014
696,427,IPC,1,2014
696,341,IPC,1,2014
2885,307,IPC,1,2014
2885,379,IPC,1,2014
2885,324,IPC,1,2014
2885,411,IPC,1,2014
2885,427,IPC,2,2014
2885,147,IPC,1,2014
2885,148,IPC,1,2014
2885,149,IPC,1,2014
2885,447,IPC,1,2014
2885,323,IPC,1,2014
2885,426,IPC,1,2014
1037,406,IPC,2,2014
1037,420,IPC,2,2014
1037,506,IPC,2,2014
1037,504,IPC,2,2014
1037,120,IPC,1,2014
2869,148,IPC,4,2014
2869,149,IPC,4,2014
2869,188,IPC,4,2014
2869,147,IPC,3,2014
2869,427,IPC,3,2014
2869,341,IPC,3,2014
2869,323,IPC,3,2014
2869,353,IPC,2,2014
2869,143,IPC,2,2014
2869,500,IPC,1,2014
2869,337,IPC,1,2014
2869,291,IPC,1,2014
2869,504,IPC,1,2014
2869,447,IPC,1,2014
2869,144,IPC,1,2014
1981,468,IPC,2,2014
1981,201,IPC,1,2014
1981,420,IPC,1,2014
1981,120,IPC,2,2014
1981,471,IPC,2,2014
1981,465,IPC,1,2014
4381,431,IPC,1,2014
4381,143,IPC,1,2014
4381,147,IPC,1,2014
4381,290,IPC,1,2014
4381,427,IPC,1,2014
3375,143,IPC,1,2014
3375,147,IPC,1,2014
3375,336,IPC,1,2014
3375,337,IPC,1,2014
2920,324,IPC,1,2014
2920,294,IPC,1,2014
2920,34,IPC,1,2014
3574,188,IPC,1,2014
3532,171,IPC,1,2014
295,143,IPC,1,2014
295,147,IPC,1,2014
295,188,IPC,1,2014
295,283,IPC,1,2014
295,149,IPC,1,2014
997,419,IPC,1,2014
3848,379,IPC,1,2014
3848,332,IPC,1,2014
3848,353,IPC,2,2014
3848,147,IPC,1,2014
3848,148,IPC,1,2014
3848,149,IPC,1,2014
3848,336,IPC,1,2014
3848,427,IPC,1,2014
3848,323,IPC,1,2014
3848,504,IPC,1,2014
543,341,IPC,1,2014
5890,324,IPC,1,2014
5890,506,IPC,1,2014
5890,323,IPC,1,2014
5890,504,IPC,1,2014
5890,34,IPC,1,2014
111,188,IPC,1,2014
4253,332,IPC,1,2014
4253,147,IPC,1,2014
4253,336,IPC,1,2014
4253,352,IPC,1,2014
311,325,IPC,1,2014
311,326,IPC,1,2014
311,307,IPC,1,2014
311,379,IPC,1,2014
311,506,IPC,1,2014
311,147,IPC,1,2014
311,148,IPC,1,2014
311,149,IPC,1,2014
2158,326,IPC,1,2014
2158,420,IPC,1,2014
3852,420,IPC,1,2014
3852,477,IPC,1,2014
3852,468,IPC,1,2014
3852,464,IPC,1,2014
3852,465,IPC,1,2014
3852,197,IPC,1,2014
3852,34,IPC,1,2014
2980,148,IPC,1,2014
2980,323,IPC,1,2014
2980,149,IPC,1,2014
2980,427,IPC,1,2014
2980,294,IPC,1,2014
2329,452,IPC,2,2014
2329,332,IPC,2,2014
2329,149,IPC,3,2014
2329,147,IPC,3,2014
2329,353,IPC,2,2014
2329,336,IPC,1,2014
2329,342,IPC,1,2014
2329,323,IPC,1,2014
2329,186,IPC,1,2014
2671,171,IPC,1,2014
2671,171,IPC,1,2014
2671,188,IPC,1,2014
192,498,IPC,1,2014
192,506,IPC,1,2014
192,504,IPC,1,2014
192,34,IPC,1,2014
2429,500,IPC,1,2014
65,325,IPC,1,2014
65,332,IPC,1,2014
65,147,IPC,2,2014
65,149,IPC,2,2014
65,427,IPC,2,2014
65,186,IPC,1,2014
65,323,IPC,1,2014
65,353,IPC,1,2014
65,341,IPC,1,2014
668,506,IPC,3,2014
668,332,IPC,2,2014
668,307,IPC,2,2014
668,333,IPC,1,2014
668,435,IPC,1,2014
668,225,IPC,1,2014
668,504,IPC,3,2014
668,147,IPC,3,2014
668,148,IPC,2,2014
668,149,IPC,2,2014
668,353,IPC,2,2014
668,336,IPC,2,2014
668,224,IPC,1,2014
668,427,IPC,1,2014
280,406,IPC,1,2014
927,341,IPC,1,2014
927,186,IPC,1,2014
927,34,IPC,1,2014
927,353,IPC,1,2014
4482,115,IPC,1,2014
4482,307,IPC,1,2014
4482,326,IPC,1,2014
4482,332,IPC,1,2014
4482,333,IPC,1,2014
4482,302,IPC,1,2014
4482,188,IPC,4,2014
4482,147,IPC,1,2014
4482,148,IPC,1,2014
4482,149,IPC,1,2014
4482,114,IPC,1,2014
4482,337,IPC,1,2014
4482,338,IPC,1,2014
4482,353,IPC,1,2014
4482,186,IPC,1,2014
4482,171,IPC,1,2014
4482,34,IPC,1,2014
4916,332,IPC,4,2014
4916,506,IPC,3,2014
4916,420,IPC,1,2014
4916,467,IPC,1,2014
4916,468,IPC,1,2014
4916,452,IPC,1,2014
4916,307,IPC,1,2014
4916,153,IPC,1,2014
4916,147,IPC,14,2014
4916,353,IPC,9,2014
4916,504,IPC,5,2014
4916,188,IPC,4,2014
4916,341,IPC,3,2014
4916,336,IPC,3,2014
4916,283,IPC,3,2014
4916,342,IPC,2,2014
4916,323,IPC,2,2014
4916,427,IPC,2,2014
4916,148,IPC,1,2014
4916,149,IPC,1,2014
4916,419,IPC,1,2014
4916,471,IPC,1,2014
663,188,IPC,1,2014
663,353,IPC,1,2014
663,341,IPC,1,2014
1247,323,IPC,1,2014
1247,504,IPC,1,2014
7569,451,IPC,1,2014
7569,171,IPC,1,2014
7569,188,IPC,2,2014
7569,147,IPC,1,2014
7569,149,IPC,1,2014
7569,427,IPC,1,2014
7569,143,IPC,1,2014
7569,286,IPC,1,2014
5847,147,IPC,1,2014
5847,34,IPC,1,2014
5847,427,IPC,1,2014
5847,143,IPC,1,2014
2995,147,IPC,1,2014
2995,323,IPC,1,2014
2995,504,IPC,1,2014
7571,324,IPC,1,2014
7571,307,IPC,1,2014
7571,302,IPC,1,2014
7571,147,IPC,1,2014
7571,148,IPC,1,2014
7571,323,IPC,1,2014
7571,109,IPC,1,2014
5835,420,IPC,1,2014
5835,409,IPC,1,2014
5835,120,IPC,1,2014
5835,34,IPC,1,2014
3829,506,IPC,1,2014
3829,341,IPC,2,2014
3829,34,IPC,2,2014
3829,323,IPC,1,2014
3829,143,IPC,1,2014
3829,186,IPC,1,2014
3829,353,IPC,1,2014
1891,147,IPC,2,2014
1891,283,IPC,2,2014
1891,149,IPC,2,2014
1891,143,IPC,2,2014
1891,188,IPC,1,2014
4303,499,IPC,2,2014
4303,500,IPC,2,2014
4303,143,IPC,1,2014
4303,188,IPC,1,2014
4303,353,IPC,1,2014
129,506,IPC,2,2014
129,294,IPC,2,2014
129,148,IPC,1,2014
129,341,IPC,1,2014
129,147,IPC,1,2014
129,323,IPC,1,2014
129,34,IPC,1,2014
4496,379,IPC,1,2014
4496,323,IPC,1,2014
4881,420,IPC,1,2014
1482,143,IPC,2,2014
1482,341,IPC,1,2014
1482,447,IPC,1,2014
1482,176,IPC,1,2014
1482,502,IPC,1,2014
16,306,IPC,1,2014
16,307,IPC,1,2014
16,331,IPC,1,2014
16,143,IPC,2,2014
16,147,IPC,2,2014
16,149,IPC,2,2014
16,283,IPC,2,2014
16,148,IPC,1,2014
16,427,IPC,1,2014
16,188,IPC,1,2014
4165,506,IPC,1,2014
4165,147,IPC,1,2014
4165,149,IPC,1,2014
4165,323,IPC,1,2014
4165,427,IPC,1,2014
4165,447,IPC,1,2014
853,324,IPC,1,2014
853,143,IPC,1,2014
853,147,IPC,1,2014
853,148,IPC,1,2014
853,114,IPC,1,2014
853,341,IPC,1,2014
853,353,IPC,1,2014
853,323,IPC,1,2014
853,427,IPC,1,2014
853,149,IPC,1,2014
4036,332,IPC,1,2014
4036,147,IPC,1,2014
4036,148,IPC,1,2014
4036,341,IPC,1,2014
4036,353,IPC,1,2014
4036,188,IPC,1,2014
1226,506,IPC,1,2014
1226,143,IPC,2,2014
1226,341,IPC,1,2014
1226,186,IPC,1,2014
1226,448,IPC,1,2014
1226,188,IPC,1,2014
2597,324,IPC,1,2014
2597,143,IPC,1,2014
2597,147,IPC,1,2014
2597,148,IPC,1,2014
2597,149,IPC,1,2014
2597,323,IPC,1,2014
2597,427,IPC,1,2014
3598,304,IPC,1,2014
3598,506,IPC,1,2014
3598,332,IPC,1,2014
3598,147,IPC,2,2014
3598,336,IPC,2,2014
3598,143,IPC,2,2014
3598,341,IPC,2,2014
3598,148,IPC,1,2014
3598,149,IPC,1,2014
3598,337,IPC,1,2014
3598,427,IPC,1,2014
3598,353,IPC,1,2014
3598,323,IPC,1,2014
1755,506,IPC,1,2014
1755,324,IPC,1,2014
1755,323,IPC,1,2014
1755,504,IPC,1,2014
1755,147,IPC,1,2014
3492,506,IPC,2,2014
3492,327,IPC,1,2014
3492,324,IPC,1,2014
3492,143,IPC,5,2014
3492,147,IPC,3,2014
3492,323,IPC,3,2014
3492,504,IPC,3,2014
3492,149,IPC,2,2014
3492,341,IPC,2,2014
3492,353,IPC,2,2014
3492,342,IPC,1,2014
3492,148,IPC,1,2014
3492,336,IPC,1,2014
3492,427,IPC,1,2014
3492,34,IPC,1,2014
732,467,IPC,2,2014
732,420,IPC,2,2014
732,477,IPC,1,2014
732,468,IPC,1,2014
732,511,IPC,1,2014
732,34,IPC,2,2014
732,217,IPC,1,2014
732,218,IPC,1,2014
732,120,IPC,1,2014
732,471,IPC,1,2014
732,166,IPC,1,2014
4697,452,IPC,1,2014
4697,384,IPC,1,2014
4697,506,IPC,1,2014
4697,323,IPC,1,2014
4697,341,IPC,1,2014
4697,34,IPC,1,2014
7248,171,IPC,1,2014
7248,188,IPC,1,2014
1511,341,IPC,1,2014
1511,188,IPC,1,2014
1511,143,IPC,1,2014
3259,307,IPC,1,2014
3259,506,IPC,1,2014
3259,294,IPC,1,2014
3259,323,IPC,1,2014
3259,342,IPC,1,2014
3259,34,IPC,1,2014
5160,420,IPC,1,2014
5160,468,IPC,1,2014
5160,506,IPC,1,2014
5160,307,IPC,1,2014
5160,34,IPC,1,2014
5160,323,IPC,1,2014
5160,504,IPC,1,2014
555,384,IPC,1,2014
555,506,IPC,1,2014
555,353,IPC,1,2014
555,427,IPC,1,2014
555,34,IPC,1,2014
485,188,IPC,3,2014
485,147,IPC,1,2014
485,171,IPC,1,2014
485,447,IPC,1,2014
485,34,IPC,1,2014
149,171,IPC,1,2014
149,188,IPC,1,2014
3148,188,IPC,1,2014
3148,144,IPC,1,2014
2941,452,IPC,2,2014
2941,302,IPC,1,2014
2941,341,IPC,1,2014
2941,353,IPC,1,2014
4166,379,IPC,2,2014
4166,323,IPC,2,2014
4166,353,IPC,2,2014
4166,427,IPC,2,2014
4166,504,IPC,1,2014
4166,34,IPC,1,2014
4166,341,IPC,1,2014
4166,149,IPC,1,2014
4166,147,IPC,1,2014
4166,342,IPC,1,2014
5961,188,IPC,1,2014
4181,466,IPC,1,2014
4181,420,IPC,1,2014
4181,464,IPC,1,2014
4181,167,IPC,1,2014
4181,34,IPC,1,2014
4181,463,IPC,1,2014
7187,324,IPC,1,2014
5896,332,IPC,3,2014
5896,420,IPC,1,2014
5896,506,IPC,1,2014
5896,143,IPC,6,2014
5896,145,IPC,6,2014
5896,147,IPC,6,2014
5896,149,IPC,3,2014
5896,341,IPC,3,2014
5896,353,IPC,2,2014
5896,188,IPC,2,2014
5896,427,IPC,2,2014
5896,146,IPC,2,2014
5896,323,IPC,2,2014
5896,342,IPC,1,2014
5896,15,IPC,1,2014
5896,151,IPC,1,2014
5896,152,IPC,1,2014
5896,336,IPC,1,2014
5896,141,IPC,1,2014
5896,142,IPC,1,2014
5896,144,IPC,1,2014
5896,148,IPC,1,2014
5089,406,IPC,1,2014
5089,506,IPC,1,2014
5089,468,IPC,1,2014
5089,471,IPC,1,2014
1159,143,IPC,1,2014
1159,341,IPC,1,2014
1159,290,IPC,1,2014
1159,283,IPC,1,2014
1159,149,IPC,1,2014
4265,147,IPC,1,2014
4265,149,IPC,1,2014
4265,353,IPC,1,2014
4265,341,IPC,1,2014
4265,427,IPC,1,2014
2448,323,IPC,1,2014
1990,435,IPC,1,2014
1990,332,IPC,1,2014
1990,324,IPC,1,2014
1990,143,IPC,2,2014
1990,341,IPC,2,2014
1990,149,IPC,2,2014
1990,147,IPC,1,2014
1990,148,IPC,1,2014
1990,188,IPC,1,2014
1990,353,IPC,1,2014
1990,34,IPC,1,2014
1990,448,IPC,1,2014
1990,504,IPC,1,2014
3000,171,IPC,1,2014
600,171,IPC,1,2014
600,34,IPC,1,2014
3620,353,IPC,1,2014
3620,323,IPC,1,2014
3620,504,IPC,1,2014
3620,147,IPC,1,2014
3620,148,IPC,1,2014
3620,149,IPC,1,2014
5670,324,IPC,1,2014
5670,307,IPC,1,2014
5670,147,IPC,2,2014
5670,148,IPC,1,2014
5670,427,IPC,1,2014
5670,341,IPC,1,2014
5670,188,IPC,1,2014
3400,336,IPC,1,2014
3400,337,IPC,1,2014
3400,338,IPC,1,2014
3400,177,IPC,1,2014
3400,188,IPC,1,2014
847,153,IPC,1,2014
847,295,IPC,1,2014
847,109,IPC,1,2014
847,149,IPC,1,2014
3123,506,IPC,2,2014
3123,332,IPC,2,2014
3123,333,IPC,1,2014
3123,504,IPC,2,2014
3123,353,IPC,1,2014
1841,143,IPC,1,2014
1841,147,IPC,1,2014
1841,341,IPC,1,2014
1841,323,IPC,1,2014
1841,353,IPC,1,2014
1841,504,IPC,1,2014
1841,149,IPC,1,2014
3462,332,IPC,1,2014
3462,149,IPC,2,2014
3462,147,IPC,1,2014
3462,353,IPC,1,2014
1303,332,IPC,1,2014
1303,506,IPC,1,2014
1303,186,IPC,1,2014
1303,353,IPC,1,2014
1303,34,IPC,1,2014
3929,341,IPC,3,2014
3929,188,IPC,3,2014
3929,143,IPC,2,2014
3929,147,IPC,1,2014
155,171,IPC,1,2014
155,188,IPC,1,2014
1781,506,IPC,1,2014
1781,147,IPC,1,2014
1781,149,IPC,1,2014
1781,186,IPC,1,2014
1781,353,IPC,1,2014
1781,323,IPC,1,2014
1781,427,IPC,1,2014
518,121,IPC,1,2014
518,121,IPC,1,2014
518,122,IPC,1,2014
518,468,IPC,1,2014
518,465,IPC,1,2014
518,471,IPC,1,2014
518,120,IPC,1,2014
1166,506,IPC,2,2014
1166,294,IPC,1,2014
1166,323,IPC,1,2014
1166,34,IPC,1,2014
2792,506,IPC,1,2014
2792,341,IPC,1,2014
2792,294,IPC,1,2014
2792,427,IPC,1,2014
2792,34,IPC,1,2014
4653,420,IPC,3,2014
4653,467,IPC,1,2014
4653,468,IPC,1,2014
4653,34,IPC,3,2014
4653,471,IPC,1,2014
4622,452,IPC,1,2014
4622,323,IPC,2,2014
4622,353,IPC,1,2014
4622,186,IPC,1,2014
4622,427,IPC,1,2014
655,188,IPC,2,2014
7080,120,IPC,1,2014
5571,324,IPC,1,2014
5571,294,IPC,1,2014
5571,34,IPC,1,2014
684,420,IPC,3,2014
684,467,IPC,2,2014
684,468,IPC,2,2014
684,332,IPC,1,2014
684,341,IPC,2,2014
684,471,IPC,2,2014
684,143,IPC,1,2014
684,283,IPC,1,2014
684,353,IPC,1,2014
684,504,IPC,1,2014
684,500,IPC,1,2014
7514,324,IPC,1,2014
7514,326,IPC,1,2014
7514,342,IPC,1,2014
2930,452,IPC,1,2014
2930,324,IPC,1,2014
2930,326,IPC,1,2014
2930,323,IPC,2,2014
2930,147,IPC,1,2014
2930,148,IPC,1,2014
2930,284,IPC,1,2014
2930,427,IPC,1,2014
2930,294,IPC,1,2014
4779,332,IPC,1,2014
4779,341,IPC,1,2014
4779,353,IPC,1,2014
4779,147,IPC,1,2014
4779,148,IPC,1,2014
4779,149,IPC,1,2014
4779,336,IPC,1,2014
4779,323,IPC,1,2014
4779,427,IPC,1,2014
5838,420,IPC,2,2014
5838,468,IPC,1,2014
5838,406,IPC,1,2014
5838,471,IPC,1,2014
6849,409,IPC,1,2014
6849,500,IPC,1,2014
777,143,IPC,2,2014
777,341,IPC,1,2014
3621,353,IPC,2,2014
3621,147,IPC,1,2014
3621,341,IPC,1,2014
3621,323,IPC,1,2014
2815,307,IPC,2,2014
2815,171,IPC,1,2014
2815,147,IPC,3,2014
2815,148,IPC,3,2014
2815,149,IPC,2,2014
2815,427,IPC,2,2014
2815,120,IPC,2,2014
2815,504,IPC,2,2014
2815,337,IPC,1,2014
2815,143,IPC,1,2014
2815,188,IPC,1,2014
2815,186,IPC,1,2014
2815,342,IPC,1,2014
2815,341,IPC,1,2014
2815,323,IPC,1,2014
734,299,IPC,1,2014
734,188,IPC,1,2014
734,341,IPC,1,2014
734,34,IPC,1,2014
3358,188,IPC,2,2014
3358,143,IPC,1,2014
3358,341,IPC,1,2014
2938,395,IPC,1,2014
2938,332,IPC,1,2014
2938,201,IPC,1,2014
2938,153,IPC,1,2014
2938,153,IPC,1,2014
2938,295,IPC,1,2014
2938,295,IPC,1,2014
2938,505,IPC,1,2014
2938,120,IPC,1,2014
2938,147,IPC,1,2014
2938,149,IPC,1,2014
2938,338,IPC,1,2014
1249,324,IPC,1,2014
1249,307,IPC,1,2014
1249,326,IPC,1,2014
1249,435,IPC,1,2014
1249,436,IPC,1,2014
1249,511,IPC,1,2014
1249,147,IPC,1,2014
1249,148,IPC,1,2014
1249,149,IPC,1,2014
1249,323,IPC,1,2014
1249,353,IPC,1,2014
1249,427,IPC,1,2014
5595,468,IPC,3,2014
5595,420,IPC,2,2014
5595,467,IPC,1,2014
5595,477,IPC,1,2014
5595,466,IPC,1,2014
5595,465,IPC,2,2014
5595,34,IPC,2,2014
5595,464,IPC,1,2014
5595,470,IPC,1,2014
5595,471,IPC,1,2014
5595,109,IPC,1,2014
5595,120,IPC,1,2014
4467,409,IPC,1,2014
4467,218,IPC,1,2014
4467,225,IPC,1,2014
4467,120,IPC,1,2014
4467,188,IPC,1,2014
4964,323,IPC,1,2014
4964,342,IPC,1,2014
2817,188,IPC,1,2014
1914,143,IPC,2,2014
1914,147,IPC,2,2014
1914,283,IPC,2,2014
1914,149,IPC,2,2014
1914,427,IPC,1,2014
1914,188,IPC,1,2014
3092,506,IPC,3,2014
3092,384,IPC,2,2014
3092,504,IPC,3,2014
3092,353,IPC,1,2014
4501,307,IPC,2,2014
4501,324,IPC,1,2014
4501,147,IPC,2,2014
4501,148,IPC,2,2014
4501,149,IPC,2,2014
4501,447,IPC,2,2014
